title,contributor_name,code_link,mentors,organization,technologies,topics,project_details,url
13.1 Integration of automated model testing and parameter fitting for neuroscience applications,Martin Blazsek,https://gist.github.com/blazma/d47dc510ab95e6445ed8ab74b51c3dd0,"Szabolcs Kali, Sára Sáray",INCF,python,"neuroscience, optimization, modeling, Parameter fitting, Model validation","Biologically detailed models are useful tools in neuroscience, and automated methods are now routinely applied to construct and validate such models based on the relevant experimental data. The open-source parameter fitting software Neuroptimus (formerly Optimizer) was developed to enable the straightforward application of advanced parameter optimization methods (such as evolutionary algorithms and swarm intelligence) to various problems in neuronal modeling. Neuroptimus includes a graphical user interface, and works on various platforms including PCs and supercomputers. Neuroptimus currently uses various built-in cost functions and those implemented by the eFEL feature extraction library to compare the behavior of the models to the (experimental) target data. However, this approach severely limits the range of neuronal behaviors that can be targeted by the optimization. On the other hand, the popular model-testing framework SciUnit allows the implementation of tests that quantitatively evaluate arbitrary model behaviors. The aim of the current project is to extend the open-source neural parameter optimization tool Neuroptimus so that it is able to use test scores from the SciUnit framework as the cost function during optimization. Direct applications would include the construction of detailed biophysical models of hippocampal neurons using a combination of Neuroptimus and HippoUnit, an open-source neuronal test suite based on SciUnit. Deliverables: 1. Implement changes in the Neuroptimus core so that it is able to use SciUnit test scores as cost functions during optimization 2. Implement changes in Neuroptimus such that arbitrary combinations of built-in cost functions, eFEL features, and SciUnit test scores can be used 3. Implement changes in Neuroptimus such that the new features become accessible from the graphical user interface 4. Thoroughly test the newly implemented features and their integration with existing features of Neuroptimus",https://summerofcode.withgoogle.com/programs/2022/projects/CTly5kTa
Create visual programming nodes for generating BIM data with IfcSverchok,Martina Jakubowska,https://github.com/IfcOpenShell/IfcOpenShell/pull/2576,"Thomas Krijnen, Moult",BRL-CAD,"python, blender, Sverchok, IfcOpenShell","architecture, IFC, BlenderBIM, BIM, Parametric, IfcSverchok","Industry Foundation Class (IFC) is the leading open data format for the built environment, based on the ISO 16739-1:2018 standard. It’s the foundation of the openBIM workflow. Today, IFC is most often used as a software-agnostic way of exchanging building information, but there is increasing interest in using the IFC schema as the native format for working with BIM data. Blender, with its mature modelling and rendering capabilities, has the potential to become a powerful BIM authoring tool. Open data and integrated python console already give many options for customising the data and meta data of any geometric object. The BlenderBIM plugin introduces the possibility to assign the properties of IFC classes to native blender geometry and export correctly structured IFC files through the use of the IfcOpenShell software library that already contains many useful functions to work with the IFC schema. The goal of this project is to develop a plugin for the visual scripting language for Blender, Sverchok, that would enable creating IFC geometry and data through the visual programming nodes, allowing the users to create their own parametric workflows and incorporate IFC data directly into their design process. An equivalent plugin for Sverchok, would allow an integrated parametric design and native IFC workflow to be completed fully inside the FOSS environment. It would also be a strong foundation for integrations with other Building Performance Simulations (BPS) tools. Integration and porting of the nodes to FreeCAD would also be possible. Some of the basic nodes are already coded under the IfcSverchok project. The work will involve testing the existing nodes and writing many more to support the full use case. Since the IFC schema is very large, and often difficult to grasp for new users, emphasis will be on integrating the concepts of IFC into a typical design process in a natural manner and communicating the relevant information comprehensively to the user.",https://summerofcode.withgoogle.com/programs/2022/projects/b5KjThFT
Benchmarking Framework for SAST,Martynas Krupskis,https://gitlab.com/gitlab-org/secure/gsoc-sast-benchmark,"Dinesh Bolkensteyn, Julian Thome, Isaac Dawson",GitLab,"ruby, golang","data science, statistics, framework, Static analysis","GitLab integrates a variety of static analysis (SAST) tools that help to find vulnerabilities in the code as early in the development lifecycle as possible. These tools are constantly updated by either upgrading the underlying implementation or by applying configuration changes. The problem is how do we know if these changes improve the tool? If we want to do it in a systematic and data-driven way we can use benchmarking, which allows to measure how impactful and useful the change or configuration update is. The goal of this project is to build a benchmarking framework that would allow for frictionless assessment of the quality of the security analyzer before it reaches the production environment. This greatly benefits the SAST community, as the framework opens a way to make data-driven decisions in the development of SAST.",https://summerofcode.withgoogle.com/programs/2022/projects/8EJJMJYt
XFS Filesystem Support,Mashijams,https://www.haiku-os.org/blog/mashijams/2022-09-09_gsoc_2022_xfs__final_report/,"PulkoMandy, Saloni",Haiku,"c/c++, data structures",File Systems,"XFS is a file system that was designed for computer systems with large numbers of CPUs and large disk arrays. It focuses on supporting large files and good streaming I/O performance. Haiku Currently has XFS version 4 read support. The goal of this project is to get XFS version 5, Extended Attributes, Symbolic links and write support for Haiku.",https://summerofcode.withgoogle.com/programs/2022/projects/S348lwJ7
Face Tracking to Improve Accessibility and Interaction in the Metaverse with Satellite,Matt Wiese,https://sat-mtl.gitlab.io/collaborations/google-summer-of-code/posts/2022-contributions/matthewwiese-satellite-face-tracking/work-product-matthewwiese/,"Christian Frisson (SAT), Emmanuel Durand, Fay Askari",Society for Arts and Technology (SAT),"python, javascript, MediaPipe, Mozilla Hubs, Satellite, LivePose","virtual reality, web, machine learning, artificial intelligence, computer vision, accessibility, Metaverse, Telepresence, Face Tracking, Alternate Reality","The ""metaverse"" has seen exceptional interest in both tech and the wider market. However, metaverse software currently on the market, from Second Life to Horizon Worlds, either limit input to traditional input devices like mice and keyboards, or require expensive gear in the form of VR headsets and specialized controllers. In this project we aim at integrating interaction techniques that rely on human facial and body gestures, similar to these employed in high-fidelity telepresence systems like Google’s Starline, that we will apply to a hybrid presence system and with low-cost hardware to enable accessibility and affordability. This GSoC project aims to perform much needed research into using face tracking as a viable means to improve the accessibility of 3D virtual spaces, much like those found in the metaverse. The result benefits all users, whether or not they have specific needs for accessibility: improved interaction vectors and empathy channels liberate all users. Face tracking software built upon open source technologies will be integrated with Satellite/Mozilla Hubs to provide this crucial feature, enabling a practical testbed for future innovation in hybrid telepresence interaction.",https://summerofcode.withgoogle.com/programs/2022/projects/ve25fc1w
A simplified channel and beamforming model for ns-3,Matteo Pagin,https://www.nsnam.org/wiki/GSOC2022Channel#Project_Overview,"Sandra Lagen, Biljana Bojovic",The ns-3 Network Simulator Project,"python, c++","network simulation, MIMO channel model","Currently, ns-3 provides the TR 38.901 channel model as the default option for sampling MIMO wireless channels which take into account the presence of (possibly directional) multiple antenna elements at both transmitter and receiver. However, this model represents a major performance bottleneck for most end-to-end simulations, especially whenever they involve upwards of hundreds of nodes. Accordingly, the goal of my proposal is twofold: (i) to provide ns-3 with a simplified statistical channel model, to be used for analyses which are focused on the upper layers of the protocol stack only ; and (ii) to improve the performance of the TR 38.901-based framework which is currently available in ns-3, for the remainder of the use cases.",https://summerofcode.withgoogle.com/programs/2022/projects/uxXqy83g
David-Skene algorithms for Turing.jl,MatthewBaggins,https://github.com/MatthewBaggins/DawidSkeneAlgorithms/,"Kai, Hong Ge",The Julia Language,"julia, Turing","machine learning, Unsupervised Learning, Statistical Inference","The David-Skene algorithms are a family of computational methods for aggregating crowdsourced annotations of data in order to obtain the true labels or categories for that data, which is very useful in places where we do not have access to the ""true"" annotations for large datasets and therefore need to rely on fallible human judgment. The most traditional version of the David-Skene (DS) algorithm dates back to 1979 but more recently a more efficient (eightfold sppedup) although less accurate version, called Fast David-Skene (FDS) has been developed. The hybrid variant (HDS) sits in the middle in terms of accuracy and speed between DS and FDS. Since demands for the two differ according to situation, it makes sense to implement all thre versions (DS, FDS, and HDS) so that everyone interested can use the one most suitable to their situation. This is the purspose of this project. Additionally, the algorithms in question will be extended to be applied to multi-label problems as well.",https://summerofcode.withgoogle.com/programs/2022/projects/hYSoWAuX
Elaborating the new stream processing system utilizes serverless framework with fast scaling policy,maverick_June,https://github.com/MaverickJune/snuspl_intern,"wonook, Jeongyoon Eo",Apache Software Foundation,"java, ApacheNemo","scalability, streaming system, low-latency","In this project, I will focus on building a concrete baseline for stream processing system scaling on a serverless framework. First, choose an adequate system for scaling based on the purpose of a scaling, dealing with events with high input rate. Second, examine the dataflow reshaping mechanism on stream query DAG and evaluate it though some experiment, since it is often helpful for efficient scaling on serverless framework. Finally, elaborate scaling policy to reasonably determine when to scale up on a serverless framework. This process mainly focuses on input rate on the stream that can cause high latency spike toward the system.",https://summerofcode.withgoogle.com/programs/2022/projects/hNZOOc0x
Upgrading RANSAC and multi-grid camera calibration,maxim_ivashechkin,https://github.com/opencv/opencv/pull/22363,Jean-Yves Bouguet,OpenCV,c++,computer vision,"Upgrade and optimize existing RANSAC version that I have integrated two years ago. I know the structure of a code and how it works so it should not be a problem. Additionally, I can implement new methods and solvers to calib3d modules related to computer vision and 3D geometry. Finally, add multi-grid camera calibration method using already existing OpenCV methods for Aruco grid detection and calibration, or writing new algorithms for this problem.",https://summerofcode.withgoogle.com/programs/2022/projects/FEGOg9LB
Implement default plugins on desktop application,Mayank Bondre,https://gist.github.com/mak2002/d9d537e9a61390427ca37976895ce215,CalebJohn,Joplin,"javascript, typescript, electron, GitHub Actions",desktop app,"Joplin has a lot of useful plugins to use built by the community. Some plugins provide a very core functionality that I think they can be a part of core app. To achieve this, we can ship these plugins by default for the desktop app. This project focuses on including updated default plugins in the Joplin releases and having them auto install on the first-app-start.",https://summerofcode.withgoogle.com/programs/2022/projects/qaOfomSk
imputeTestbenchG: Imputation Testbench for Genomics data,Mayur Shende,https://github.com/Mayur1009/imputeTestbenchG,Neeraj Dhanraj Bokde,R project for statistical computing,r,"Time Series Analysis, Imputation","Data Cleaning is one of the important and time-consuming steps in the Data Science and Data Analytics field. There are numerous methods, models, and algorithms for data cleaning processes that might be categorized under imputation, outlier detections, formatting, and visualizations among others. The process of evaluating these methods for a given dataset is challenging considering the volume of the dataset and the time/space complexities of the methods. Automation of the performance evaluation process can lead to a significant reduction in human efforts and time consumption with an unbiased comparison environment. The imputeTestbench package provides a benchmarking tool for automated performance evaluation and comparison of various imputation methods for time-series datasets. In its present form, the package is capable of handling time-series and temporal datasets. Imputation plays a crucial role in the fields of genetics and genomics. The aforementioned package can be very helpful if it can be modified to handle genetic or genomics datasets. It has huge potential in handling genetic/ genomics datasets and introducing parallel-processing and high-performance computing concepts. Considering these as a motivation, the goal of the project is to develop a new R package, modifying the imputeTestbench package for Genomics applications with better computational capabilities and will be named 'imputeTestbenchG'.",https://summerofcode.withgoogle.com/programs/2022/projects/0WjqfO7k
Deep Care,Mayuresh Agashe,https://medium.com/@mayureshagashe2105/gsoc22-tensorflow-wrapping-up-484d326e7235,Josh Gordon,TensorFlow,"python, mysql, tensorflow, keras, TensorFlow Lite, Streamlit, openslide","machine learning, computer vision, audio analysis, Time Series Analysis, Fourier Transforms, Applied Deep Learning in Medicine, ECG, PCG, Web Inference Engine","With more than 1 million new diagnoses reported every year, prostate cancer (PCa) is the second most common cancer among males worldwide that results in more than 350,000 deaths annually. The key to decreasing mortality is developing more precise diagnostics. Keeping this in mind, this project attempts to develop a sophisticated diagnosing technique that will highlight the potential cancerous regions in a given ‘Prostate biopsy slide’, thereby aiding the doctors in faster and more accurate diagnosis. However, in the presence of a Subject Matter Expert (SME) (doctors, radiologists, etc.…) this task becomes trivial, but in the absence of SMEs diagnosing PCa via 'Whole Slide Images' is almost always impossible. In many developing countries, the healthcare sector is drastically underfunded and the vast majority of these countries cannot provide basic healthcare to the public. In such conditions, the availability of doctors is very unlikely. Automated analysis and classification of biopsy images without the presence of any subject matter expert is a crucial task. Thus, developing a reliable and robust system, susceptible to noise, in the form of a web app or inference engine is the project's main goal.",https://summerofcode.withgoogle.com/programs/2022/projects/2HAC6oqy
Improved Member Management,Md Noman Khan,https://gist.github.com/noman2002/414d6ebabc9b32074d35dabf2cfb2c1a,"Peter Harrison, Shanielle Williams, Brandon Chung",The Palisadoes Foundation,"nodejs, flutter, graphql, dart, Firebase Cloud Messaging","mobile app, Flutter","Currently, the mobile app is in the development phase with zero releases, hence the main motive for this year would be to make the app production-ready. The main motive of this project is to implement the member management. The aim is to implement the following: - Implementing a way to allow only certain organization members to approve new members. - Implementation of push notification for the organizations to be able to send notifications to all, or groups of members in case of any natural disasters, fundraisers, functions or other significant events. - Adding unit tests and widget tests for all the necessary views. - Adding an app guide for onboarding users - Adding documentation for the users about new features. - Signing the APK and Playstore release.",https://summerofcode.withgoogle.com/programs/2022/projects/PriO2jAd
Undo Control Panel,MD SAHIL,https://docs.google.com/document/d/1CO_kpX2QruR7KcHHZbNdpR73K8y8_rK3f6TV7W8f22E/edit?usp=sharing,Rob Gietema,Plone Foundation,"python, react, Plone",web,"In this project idea, Need to build an Undo Control Panel in Plone's Volto with a filtering option, where administrator can filter transactions by user, Date and path and can perform Undoing operation on various transactions at a time and Undoing of the Transactions depends on the Undoing Possibility. For More information see the proposal PDF.",https://summerofcode.withgoogle.com/programs/2022/projects/emC9MkmX
Integration for GitOps-based Deployment Tools (e.g. ArgoCD/Flux),Meha Bhalodiya,https://github.com/keptn-sandbox/keptn-flux-integration,"Thomas Sch., Brad McCoy",Keptn,"golang, Flux, ArgoCD","Deployment, GitOps","To be able to use GitOps tools in combination with keptn, the main goal of this project is to find a proper way how the tools could interact with keptn and to build an integration for such tools. Deployment tools can be integrated via the helm service or via the job-executor service. Currently, there’s no way to integrate GitOps Tools in Keptn. Provide a way such that it could be integrated into keptn return deployment states after the state has been synced. This project would be done in collaboration with flux and keptn maintainers.",https://summerofcode.withgoogle.com/programs/2022/projects/yHHRfVz2
Tor Project: OONI Probe Network Experiments,Mehul Gulati,https://github.com/ooni/probe/issues/2272,Simone Basso,The Tor Project,"networking, go (programming language), TLS / uTLS","networking, censorship","The project aims to expand the functionality and reach of the OONI probe tool by introducing TLS middlebox and port-filtering experiments. This will provide a measurement standard for TLS and port-based censorship mechanisms that common users, as well as researchers, will be able to employ without writing their own independent implementations.",https://summerofcode.withgoogle.com/programs/2022/projects/GAEEQk5w
Extending the Graphical User Interface for OpenAI Gym,Mehul Sinha,https://gist.github.com/mehulsinha73/620974c0cb82daa0857028c2b18228ad,"Özgür Kara, Parisa Sarikhani, Babak Mahmoudi","Department of Biomedical Informatics, Emory University","python, PyQt5, OpenAI Gym","graphics, reinforcement learning, gui","This proposal aims to extend VisualRLComposer, a GUI for OpenAI Gym. The project will be extended by adding: multi environment experimentation which will allow users to run multiple environments in parallel; Implementation of CNN’s and ANN’s for relevant reinforcement learning algorithms which users can design via a visual medium; and Integrating the GUI with Neuroweavers (translatable intelligent closed-loop neuromodulation systems) will cover a niche of reinforcement learning that few, if none, can provide.",https://summerofcode.withgoogle.com/programs/2022/projects/TiVdtMeB
Improve Genome Nexus' Command Line Interface Experience,Mete Ozguz,https://github.com/ozguzMete/GSoC2022FinalWorkSubmission,"""Jag"" Prasanna Kumar Jagannathan",cBioPortal for Cancer Genomics,"python, javascript, java",cli,This will be the Genome Nexus' cli to rule them all. Main objectives: 1. All 3 projects will be merged into one Java project. 2. Interface will follow Command Line Interface Guidelines to the point. 3. I will try to stick to Test Driven Design as much as possible. 4. A dependency will only be added to the project when it is unavoidable. 5. Killer cli documentation and web-based documentation will be added.,https://summerofcode.withgoogle.com/programs/2022/projects/bIWlKExH
VLC.js,Metehan Arslan,https://metehan-arslan.github.io/posts/vlcjs/,"jbk, Alaric Sénat",VideoLAN,"c, javascript, webassembly",multimedia,"Working on ""Improve audio pipeline inside VLC"" task. There are things to do in multi-channel audio and optimizing the audio playback performance.",https://summerofcode.withgoogle.com/programs/2022/projects/zDNPQDwf
Implement an engine for The Immortal (Apple IIGS version),Michael Hayman,https://blogs.scummvm.org/quote58/2022/09/26/gsoc-final-report/,Thierry Crozat,ScummVM,"c++, assembly","Video Game Preservation, Video Game","This project is to implement an engine for the game The Immortal. The implementation will be based on the Apple IIGS version of the game. To do this, I will complete these deliverables: 1. ProDOS file system is implemented as a Common::Archive 2. Top level engine skeleton consisting of Driver, Kernal, and Logic is implemented 3. Each subsystem is implemented: a. Palettes b. Text printing c. Screen drawing d. Sprite drawing e. Logic processing f. Level loading g. Object processing h. Monster processing i. Story processing j. Combat processing k. Input handling l. Sound and Music playback 4. All remaining code is translated 5. The Immortal is playable in ScummVM",https://summerofcode.withgoogle.com/programs/2022/projects/SlduaIQY
Creating Fundamental Ruler and Waveform Display Options,Michael Papadopoulos,https://www.audacityteam.org/gsoc-2022-work-product-creating-fundamental-ruler-and-waveform-display-options/,Audacity mentor,Audacity,"c++, qt, cmake","audio, Ruler, Nonlinear","The current display options in Audacity for Rulers and Waveforms lack many features one might expect from audio editing and recording software. Additionally, the current infrastructure for Rulers is inflexible and hard to customize, making it difficult for developers to create new options. My project will flesh out the existing ruler infrastructure, allowing for not only linear and logarithmic rulers, but also other nonlinear and completely custom rulers. I will use this to create display options like a true linear decibel scale, a time ruler that counts by beats and bars, and many new ways to display waveforms.",https://summerofcode.withgoogle.com/programs/2022/projects/9zv4AuyT
Expanding FEniCSx electromagnetic demos,Michele Castriotta,https://mikics.github.io/gsoc-jupyterbook/submission.html,"Igor Baratta, Jørgen Dokken, Jack S. Hale",NumFOCUS,"python, c++","Photonics, Electromagnetism, Finite Element Method, FEniCSx, PDE","Electromagnetic devices have become ubiquitous in our lives due to their limitless applications. For designing and optimizing such devices, non-uniform and unstructured meshes are essential, due to the multiscale nature of the problem. The Finite Element Method (FEM) is well known for handling such meshes. FEniCSx is an open-source platform for solving partial differential equations with the FEM, offering high-level Python and C++ interfaces. It has become a popular choice among FEM users, especially for solid mechanic and fluid dynamic applications. However, FEniCSx has not met the same popularity for electromagnetic applications due to the lack of comprehensive demos showing how to correctly setup and solve electromagnetic partial differential equations, and therefore many researchers and engineers in this field prefer to use other (often commercial) FEM platforms. This proposal aims to solve this issue by developing extensive and accessible electromagnetic demos for a number of case studies. In particular, the work will focus on delivering at least five demos (plus tests and documentation), regarding 1) the use of complex numbers, the implementation of 2) Scattering Boundary Conditions, 3) Perfectly Matched Layers, and 4) Maxwell's equations for axisymmetric structures, and 5) the parallelization of a parameterized problem with the MPI COMM_SELF communicator. These additions will be a step towards the extensive use of FEniCSx in the electromagnetic community since they will provide working tools for real-world problems. The demos will also be a show-reel for new features of FEniCSx that have not been covered in past demos or tutorials. A long term effect of this work could be more developers involved in the FEniCSx project, more guiding feedback from end users, and promotion of open source software for electromagnetic/photonic simulations.",https://summerofcode.withgoogle.com/programs/2022/projects/ezCgCetb
Liquid Galaxy SatNOGS Visualization Tool (LG S.V.T.),Michell Algarra,https://github.com/LiquidGalaxyLAB/SatNOGS-Visualization-Tool,"Andreuibanez, Marc Gonzalez Capdevila, Karine Pistili Rodrigues, Otávio Oliveira",Liquid Galaxy project,"xml, flutter, bash, apis","api, mobile, android, google earth, Flutter, Liquid Galaxy, SatNOGS, KML, XML, Bash","The goal of this project is to create a mobile app that makes it possible for people to look for a satellite. Using the NORAD id from the satellite, the app will show all the data captured from a SatNOGS ground station. With this, not only the client will be given the position of the satellite, but also the contents of the signal that the ground station is able to capture. All the information is included in the SatNOGS (Satellite Networked Open Ground Station) database. The ground stations are antennas that capture transmissions from satellites. Using this network, SatNOGS created a database with all the information captured since its creation. We will use this database to get the information we need, since it is open and free. It contains information about the satellites, the data received in the communication, the protocols of transmission accepted and more.",https://summerofcode.withgoogle.com/programs/2022/projects/8TUw3N9s
Bayesian Excess Variance (Bexvar) in Stingray,Mihir Tripathi,https://mihirtripathi97.github.io/GSoC-22/,"Matteo Bachetti, dhuppenkothen",OpenAstronomy,python,"astronomy, Bayesian Statistics, X-Ray Astronomy","Stingray is a python package that provides a common platform for time series analysis of X-ray data to the astronomy community. One important aspect of time series analysis of astronomical sources is to identify and characterize their variability from their light curves. The light curves of these sources are affected by spurious variability from variable backgrounds and gaps due to occultation or inaccessibility of the source. This causes data to be affected by Poissonian uncertainties. In the case of sources that are near to detection limit of telescope, these uncertainties are dominant. Bayesian Excess Variance (Bexvar) is a statistical method to measure variability in Poisson-distributed data. The method has been developed to analyze X-Ray light curves of faint sources observed by eROSITA telescope. Bexvar is a Bayesian formulation of the excess variance method. The aim of this project is to implement this method in Stingray, create test cases for the method based on real observational data and write appropriate documentation.",https://summerofcode.withgoogle.com/programs/2022/projects/rG1XqJqK
Doodle Explore,Mikail Khan,https://static.mikail-khan.com/gsoc-report/,Noel Welsh,Scala Center,scala,"Generative Art, eDSL","Doodle is a generative art library. Using it, programmers can create artwork, statistical model visualizations, or other graphics. These graphics are generally parameterized by variables such as line width or color. The goal of Explore is to provide an eDSL for describing parameters and their constraints such that a UI for exploring the parameter space can be generated.",https://summerofcode.withgoogle.com/programs/2022/projects/ikos1HKZ
Expanding sktime’s Annotation Capabilities,Mirae P,https://miraep8.github.io/2022-09-14-GSoC-2022-Project-Summary/,"fkiraly, Guzal, Lukasz, Martin Walter",sktime,python,"Annotation, Probabilistic Graphical Models, Change Point Detection, Outlier Detection, Segmentation","Real world time series data is not i.i.d, and in fact understanding how the generating distribution shifts over time is part of what makes working with time series data so compelling, useful and (at times!) challenging! Annotation, change point detection, and outlier identification help you see how and when interesting changes occur in the time series generating function. I will make it easier to perform annotation and segmentation of time series data with sktime by improving the documentation of existing annotation tools within sktime and constructing my own estimators for time series annotation.",https://summerofcode.withgoogle.com/programs/2022/projects/FeklkaRu
Extend clang to preserve type sugar when performing member access on template specialization,mizvekov,https://gist.github.com/mizvekov/3dd1b76b2b90cd3d7c4759c1d47cbf42,Vassil Vassilev,LLVM Compiler Infrastructure,c++,"compilers, c++, type systems, Clang, llvm","For an example like: template struct Foo { using type = T; }; using Bar = int; Foo::type baz; In clang, baz’s type will not desugar to Bar, as the member access in Foo::type will go directly for the canonical type of the template instantiation. This will cause any diagnostics printed from this type to miss this information. If there were an attribute attached to the Bar typedef, such as alignment, this would be lost on the baz declaration. In this proposal, we want to lift this restriction by implementing the missing functionality in clang.",https://summerofcode.withgoogle.com/programs/2022/projects/1D6NXYH0
Adding Node.js support for service implementation to the ZOO-Kernel,mmomtchev,https://github.com/mmomtchev/libnode,"Rajat Shinde, GFenoy, Aditi Sawant",OSGeo (Open Source Geospatial Foundation),"c, javascript, node.js, V8",Web cartography,"The ZOO-Project is a solid WPS server able to handle services implemented in various different programming languages. The existing `ZOO-Kernel` supports C, C++, and JS implementations with the embedded version of the SpiderMonkey engine. With this project, the objective is to add support for NodeJS implementation of the `ZOO-Kernel`.",https://summerofcode.withgoogle.com/programs/2022/projects/ZsLHGYTg
Implementing and Visualizing MP-BioPath tool in the FI Viz Cytoscape Plugin,ModeEric,https://github.com/ModeEric/MPBiopathDiagram,"Robin Haw, adamjohnwright, Joel Weiser",Open Genome Informatics,"python, java, git, tensorflow, julia, aws, FastAPI","machine learning, genomics, computational biology","This project entails the creation of the MP-BioPath tool into the FI Viz Cytoscape Plugin. Biological pathways model the set of actions that molecules in a biological cell can perform. What the MP-BioPath does is model the activity of certain biological pathways, helping to predict the response of the pathways to external perturbances. The MP-Biopath tool already exists, but has not been made accessible through the FI Viz Cytoscape Plugin, which is an app designed to analyze the pathways involved with diseases such as cancer. My job would be to incorporate the MP-BioPath tool into the FI Viz Cytoscape Plugin and develop customized visualizations for showing the result of MP-BioPath. If I have time remaining, I intend to deliver a baseline Tensorflow model which utilizes the MP-BioPath tool to create predictions for pathway activity.",https://summerofcode.withgoogle.com/programs/2022/projects/je40nNhz
User Interface improvements,Mohamed Adham,https://github.com/synfig/synfig/issues/2844,"RodolfoRG, Ayush Chamoli",Synfig,"c++, gtkmm, cairomm","ui, ux, Desktop Development, Animation Workflow Improvement","This project aims at improving Synfig’s GUI by implementing new features which are available at other related applications but not at Synfig yet. Along with other UI fixes and introducements to enhance the user experience, artist workflow, and efficiency. The user interface of any application is one of the most noticeable areas to both new users and old ones. An application's UI can make or break its usability. Therefore, the goal in mind is that by the end of this project these new features implemented will ease and visibly enhance the process of animating for synfig users.The main features to be included: These features form the core of this UI enhancement project - Add the possibility to change parameters using the mouse - Ctrl + tab to switch tabs - Shortcuts for switching between animation windows - Show/Hide rulers - Search functionality in parameters panel - Better way to set playback area - Add ability to copy/paste waypoints Additional features : - Allow rotation of guides in canvas - Faster entry of values in value fields - Reducing float precision displayed in parameters values - Fixing inconsistent look of parameter value spin button when expanded - Appropriate adjustment of “paragraph text dialog” size",https://summerofcode.withgoogle.com/programs/2022/projects/9Aucs8Wk
GPU (CUDA) accelerate common software video filters,Mohamed Khaled Mohamed,https://github.com/MohamedElhadidy0019/FFmpeg_cuda_gsoc2022/blob/main/README.md,Timo Rothenpieler,FFmpeg,"c++, cuda","image processing, video editing","FFmpeg has existing widely used filters that runs perfectly but on the CPU without using the GPU, so I will be working on writing some of these filters in CUDA C++ so the video processing will run on GPU which will make the process way faster and convenient for the user.",https://summerofcode.withgoogle.com/programs/2022/projects/ufW321cw
Red Hen Rapid Annotator,Mohamed Mokhtar,https://rrrokhtar.github.io/rapid-annotator/22,"Peter Uhrig, Daniel Alcaraz Carrion, Vera Tobin, Anna Wilson",Red Hen Lab,"python, javascript, html5, flask","web, media, data, Annotation","Extending the Red Hen Rapid Annotator through adding are some new features based on the suggestions I am proposing and the app-users requests, in particular in experiment configuration and connectivity to other software.",https://summerofcode.withgoogle.com/programs/2022/projects/9NEltylG
Geospatial Data Science on AsterixDB,Mohammad Abdussalam,https://github.com/Mohammad1722/chicago-crimes_geospatial-analysis,"Akil Sevim, Ahmed Eldawy",UC OSPO,"python, AsterixDB","machine learning, data science, data analysis",AsterixDB is a parallel big-data management system that is highly scalable. It can manage semi-structured data but also supports a query language with the expressiveness of SQL. It provides a flexible data model that supports modern NoSQL applications with a powerful query processor that can scale to billions of records and terabytes of data. The main goals of this project are: Understanding how to build a scalable data science project using AsterixDB. Translating common questions to SQL queries and running them on large data. Learning how to visualize the results of queries and present them. Writing detailed documentation about the process of building a data science application in AsterixDB. Improving the documentation of AsterixDB while working on the project to improve the experience for future users.,https://summerofcode.withgoogle.com/programs/2022/projects/1U2vuTHS
Revamped Testing Infrastructure for Phoenix,Mohammad Humayun Khan,https://github.com/DamianArado/GSoC-2022-Phoenix/blob/main/SUMMARY.md,"Fawad Ali, Edward Moyse",CERN-HSF,"angular, typescript, Cypress, JEST, Jasmine, Karma","unit testing, Behaviour-driven development, Test-driven development, End to end testing","This project aims to introduce a new testing strategy so that we encourage Behaviour-driven Development here, at Phoenix — the official web event display of the ATLAS experiment. The whole testing setup of Phoenix needs a complete revamp. Currently, Phoenix as a project comprises 3 packages: phoenix-event-display, phoenix-ui-components, and phoenix-app. And, my goal is to set new benchmarks and coverage thresholds for these 3 packages that will essentially, enforce and encourage testing for the whole of the project with Behavior-driven Development as its sole motivation so that potential issues that may occur in a critical environment can be identified much before they happen. This can effectively help us to troubleshoot problems and bugs so that the changes that will be made in the future to the codebase can be deemed reliable.",https://summerofcode.withgoogle.com/programs/2022/projects/s6n3c0Zc
CodeLabz Project Proposal,Mohammad Sarfraz Alam,https://github.com/scorelab/GSoC/blob/master/GSoC-2022/04-Mohammad-Sarfraz-Alam-CodeLabz-Project-Proposal.md,"Charith, Nipuna Weerasekara, TSR, Kaplana, Hirantha",SCoRe Lab,"javascript, react",web,CodeLabz is a platform where the users can engage with online tutorials and the organizations can create tutorials for the users. The platform is developed using ReactJS front end library and the back end is developed using the Google Cloud Firestore and Google Firebase Real-Time database. This summer I am going to develop and improve tthe User Interface and design the app.,https://summerofcode.withgoogle.com/programs/2022/projects/wn0QHAVr
