organization_name,organization_url,category,num_projects,irc_channel,contact_email,technologies,topics,project_title,project_short_description,project_description,student_name,project_code_url,project_url
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,Science and medicine,3,https://slack.cbioportal.org,,"mysql, javascript, java, react, typescript","genomics, cancer, bioinformatics, big data, precision medicine",AI/LLM Generated gene alteration and expression based subtyping for each tumor type,"The project aims to enhance the cBioPortal platform by generating a list of recommended default genes for each OncoTree code, which are often used...","The project aims to enhance the cBioPortal platform by generating a list of recommended default genes for each OncoTree code, which are often used for molecular classification of specific cancer subtypes. This will improve the effectiveness of the cBioPortal database by prioritizing the display of relevant genes to each disease subtype. To achieve this goal, a Large Language Model (LLM) such as GPT-4o, will be fine-tuned with prompt engineering and Retrieval-Augmented Generation (RAG) techniques to provide domain-specific knowledge and context. The goal is to train the LLM to connect relevant genes to each OncoTree code. 
Approach:
LLM Selection: GPT-4o is a strong candidate due to its versatility and performance in various NLP tasks.
Prompt Engineering: Develop efficient prompts for the selected LLM to generate gene lists.
RAG Component: Implement a RAG component to provide context to the LLM and enhance accuracy using e-utilities to retrieve curated literature from NCBI GeneReviews and ClinVar.
Validation: Cross-reference the generated gene lists with expert-curated resources like ClinGen and variant frequencies in cBioPortal, and COSMIC.
Evaluation: Continuously monitor the model's performance using validation sets and adjust hyperparameters as needed.
Deployment: Integrate the solution into the cBioPortal platform such as sorting variants on patient view pages by relevant genes first.
Conclusion: Completion of this project will significantly improve the usability of cBioPortal, providing users like researchers and clinicians with relevant gene and pathway information based on the cancer type they are exploring.",Suhasini Lulla,https://github.com/SuhasiniLulla/GSoC_2025,https://summerofcode.withgoogle.com/programs/2025/projects/2AJ2V3qf
Wellcome Sanger Tree of Life,https://www.sanger.ac.uk/,Science and medicine,4,,mailto:gsoc@sanger.ac.uk,"python, machine learning, natural language processing, nextflow, Cloud Storage","machine learning, genomics, bioinformatics, genome analysis",Building a Machine Learning Taxon Classifier for Malaria Mosquitoes,Project with MalariaGEN focuses on building a machine-learning tool to classify species of Anopheles mosquitoes (the main carriers of malaria) using...,"Project with MalariaGEN focuses on building a machine-learning tool to classify species of Anopheles mosquitoes (the main carriers of malaria) using their genomic data, which is essentially the complete DNA blueprint of each insect. Since these mosquito species look identical but behave differently in spreading disease and resisting controls, accurate identification is crucial for effective public health strategies in affected regions like sub-Saharan Africa. Starting from an existing random-forest classifier trained on a massive dataset of over 25,000 mosquito genomes from the Malaria Vector Observatory,  goal is to optimize it for speed and accuracy, handle large-scale data efficiently in a cloud environment, and package it as an accessible Python library with a simple API and command-line interface, so any researcher or developer can easily integrate it into their workflows without needing deep expertise in genomics or machine learning.",Deepak Silaych,https://github.com/DeepakSilaych/gsoc_2025/blob/main/final_report/final_report.md,https://summerofcode.withgoogle.com/programs/2025/projects/txfR3muc
Wellcome Sanger Tree of Life,https://www.sanger.ac.uk/,Science and medicine,4,,mailto:gsoc@sanger.ac.uk,"python, machine learning, natural language processing, nextflow, Cloud Storage","machine learning, genomics, bioinformatics, genome analysis",Implementing a user interface to KinFin for interactive exploration of protein clustering data.,"KinFin is a powerful tool for protein clustering analysis, but its current command-line interface limits accessibility and ease of use. This project...","KinFin is a powerful tool for protein clustering analysis, but its current command-line interface limits accessibility and ease of use. This project aims to develop an intuitive, standalone web-based UI that is also easily integrable with GenomeHubs, enabling researchers to visualise, explore, and analyse protein clustering data efficiently. The UI will include interactive visualisation such as taxonomic heat maps, phylogenetic trees, and cluster distribution plots. Additionally, users will be able to cross-reference results with external genomic resources like MolluscDB and Ensembl. Back-end enhancements will ensure seamless data retrieval and scalability, making KinFin more accessible and impactful for genomic research.",Dinesh A,https://gist.github.com/heisdinesh/c0835f1f0de0aefed012ddb61a39967c,https://summerofcode.withgoogle.com/programs/2025/projects/CYffn7LQ
Wellcome Sanger Tree of Life,https://www.sanger.ac.uk/,Science and medicine,4,,mailto:gsoc@sanger.ac.uk,"python, machine learning, natural language processing, nextflow, Cloud Storage","machine learning, genomics, bioinformatics, genome analysis",Cloud-Native Tools for Detecting Novel Insecticide Resistance in Malaria Mosquitoes,This project develops cloud-native tools to detect novel insecticide resistance in African malaria mosquitoes. Current PLINK-based methods are...,"This project develops cloud-native tools to detect novel insecticide resistance in African malaria mosquitoes. Current PLINK-based methods are insufficient as VGSC L995F mutation is now fixed and new resistance mechanisms have undefined targets.
The solution implements advanced statistical methods (mixed-effects models, Bayesian approaches), population structure correction, interactive visualization tools, and cloud optimization for accessibility. Following a tiered strategy, core deliverables include statistical methods and visualization, with machine learning extensions if time permits.
Leveraging my interdisciplinary background, this project will improve resistance detection sensitivity, helping researchers identify emerging resistance mechanisms before they become widespread, contributing to more effective malaria vector control.",MOHAMED LAAREJ,https://github.com/mohamed-laarej/gsoc-2025-report/blob/main/index.md,https://summerofcode.withgoogle.com/programs/2025/projects/a0co0wDJ
Wellcome Sanger Tree of Life,https://www.sanger.ac.uk/,Science and medicine,4,,mailto:gsoc@sanger.ac.uk,"python, machine learning, natural language processing, nextflow, Cloud Storage","machine learning, genomics, bioinformatics, genome analysis",Nextflow Pipelines for Variant Analyses,This project developed scalable Nextflow pipelines for variant analyses across diverse eukaryotic genomes. The workflows support calling germline and...,"This project developed scalable Nextflow pipelines for variant analyses across diverse eukaryotic genomes. The workflows support calling germline and somatic variants, computing key variant metrics, generating quality-control reports, and producing standardised outputs for efficient downstream analysis. Clear documentation ensures researchers of all backgrounds can run the pipelines confidently and explore genomic variation with ease.",Yunjia Zhang,https://gist.github.com/yz533cb/c451705689e7639f3e1ceb4b4eb9a710,https://summerofcode.withgoogle.com/programs/2025/projects/oZY7BSwX
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Implement Web Extensions & System Settings Integration to Peersky Browser,The Peersky browser currently lacks a unified system for managing both user-installed WebExtensions and core browser preferences. This project will...,"The Peersky browser currently lacks a unified system for managing both user-installed WebExtensions and core browser preferences. This project will implement full WebExtension support alongside a customizable peersky://settings page, creating a modular and privacy-focused experience within Peersky’s Electron-based environment.

Deliverables include support for installing .zip and Git-based extensions, a persistent extension loader, Manifest V3 validation, CSP-based sandboxing, and a toolbar for pinning and managing extensions. The settings page will also allow users to change themes, set search engines, configure the home page, and manage built-in privacy tools like uBlock Origin and DScan. By the end of the project, Peersky will support a secure, extensible, and decentralized customization system—without relying on centralized extension stores.",6cobi,https://github.com/p2plabsxyz/peersky-browser/pull/55,https://summerofcode.withgoogle.com/programs/2025/projects/uG3PzQyV
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",LINQS: Autograder,This project aims to develop a system that detects whether code was written by a student or generated by AI tools like ChatGPT or GitHub Copilot....,"This project aims to develop a system that detects whether code was written by a student or generated by AI tools like ChatGPT or GitHub Copilot. With AI becoming common in academia, especially in programming, distinguishing genuine student work from AI-generated code is increasingly challenging. Existing tools like MOSS are ineffective against AI-generated content. The proposed system will assign a confidence score to indicate the likelihood of AI involvement, supporting educators in maintaining academic integrity.",Anvi,https://gist.github.com/anvichip/0bce89382a6d8bb2557d5b8958e143bf,https://summerofcode.withgoogle.com/programs/2025/projects/jxBUpvoM
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Rectilinear Floorplans in OpenROAD,"This proposal aims to add support for rectilinear floorplans in OpenROAD, an open-source EDA tool used for digital chip design. Currently, OpenROAD...","This proposal aims to add support for rectilinear floorplans in OpenROAD, an open-source EDA tool used for digital chip design. Currently, OpenROAD only supports rectangular floorplans, which limits its use in modern designs that often require more complex shapes—especially in advanced packaging, chiplet architectures, and 3D ICs.

The project will allow users to define floorplans using arbitrary rectilinear shapes made of 90° corners. It involves three main components: accepting polygonal input during floorplan setup, generating standard cell rows and routing tracks that follow the shape boundaries, and updating the pin placement logic to work with irregular outlines.

By enabling these capabilities, OpenROAD will become more flexible and suitable for real-world designs where blocks may need to fit together like puzzle pieces. This can lead to better area utilization and potentially shorter interconnects. The project will also include comprehensive testing, documentation, and example scripts.",Chaitanya Gambali,https://docs.google.com/document/d/14Q6aoWSgwZ1WE7JvY9wSwLNN_WnwAUfOFA7vUMn0d70/edit?usp=drivesdk,https://summerofcode.withgoogle.com/programs/2025/projects/mcv3Hbgk
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",LLMSeqRec: LLM Enhanced Contextual Sequential Recommender,"In today's world sequential recommendation systems are used in various domains-- from life sciences to e-commerce and business. For example, within...","In today's world sequential recommendation systems are used in various domains-- from life sciences to e-commerce and business. For example, within biology and ecology, recommendation systems help track a species behavior by suggesting research on migration patterns, and within e-commerce these systems are used to better a user's online experience. As such, recommendation systems are vital to systems today and is a important field of research.

Despite widespread use, traditional sequential recommendation systems face limitations. They primarily on historical user interactions to predict future preferences however struggle to capture contextual dependencies and adapting to dynamic user behaviors. Similarly, existing models predefined embeddings which restrict the ability to adapt and generalize. As such these problems lead to reduced recommendation accuracy, typically for example in cold-start users.

As such, the LLMSeqRec proposal will lead to a more personalized recommendation by interpreting and augmenting sequences with semantic context. Through this, LLMSeqRec can make up for the traditional difficulties-- making more accurate and adaptable recommendations personalized for each user.",connorlee,https://github.com/Connorlee487/LLMSeqRec,https://summerofcode.withgoogle.com/programs/2025/projects/TGUFCzZy
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",ENTS : Web portal for large-scale sensor networks,"The Environmental NeTworked Sensor (ENTS) platform is an open-source web portal designed for collecting, visualizing, and analyzing data from...","The Environmental NeTworked Sensor (ENTS) platform is an open-source web portal designed for collecting, visualizing, and analyzing data from large-scale environmental sensor networks. It enables researchers and citizen scientists to monitor sensors measuring soil moisture, temperature, current, and voltage in outdoor settings, supporting critical environmental research.

This project aims to enhance the ENTS platform through two key initiatives. The first focuses on system stabilization to address existing visualization and reliability issues, ensuring that data presentation is accurate and consistent. The second initiative will implement a comprehensive Logger Registration System, allowing users to easily add, configure, and monitor their logging devices, with potential integration to The Things Network for LoRaWAN connectivity.

By the end of this project, ENTS will feature improved chart synchronization, reliable data point selection, robust error handling, and an intuitive interface for registering and managing logging devices. These enhancements will transform ENTS into a more stable, user-friendly platform that better supports researchers in collecting and analyzing environmental data at scale.",Devansh Kukreja,https://gist.github.com/devansh1401/8024e1817dda17f7961648717d331d16,https://summerofcode.withgoogle.com/programs/2025/projects/OPlG0KHV
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Improving AI Data Pipelines in AIDRIN: A Privacy-Centric and Multimodal Expansion,"AIDRIN (AI Data Readiness INspector) is an open-source tool designed to assess the quality, fairness, and readiness of datasets before they are used...","AIDRIN (AI Data Readiness INspector) is an open-source tool designed to assess the quality, fairness, and readiness of datasets before they are used in AI workflows. However, its current implementation supports only basic evaluations for tabular data and lacks both privacy-aware assessments and the ability to handle unstructured data formats like images.

This project proposes to address these limitations in two structured phases. In Phase 1, I will enhance AIDRIN’s capabilities for tabular datasets by implementing essential privacy-preserving metrics—such as k-Anonymity, l-Diversity, t-Closeness, MM Risk Score, and Entropy-Based Disclosure Risk—alongside other key checks for class imbalance, feature correlation, and model evaluation. These assessments will be supported by intuitive visualizations to help users make informed decisions about data quality and compliance.

In Phase 2, I will extend AIDRIN to support image datasets by integrating pretrained vision models to generate semantic embeddings. These embeddings will enable readiness evaluations such as duplicate and outlier detection, class imbalance analysis, completeness checks, and fairness diagnostics (when label or attribute metadata is available). The goal is to replicate AIDRIN’s structured readiness evaluation pipeline for visual data in a modular and reusable manner.

Deliverables include:

Privacy and imbalance metric suite for tabular data with visual summaries
Embedding-based readiness evaluation pipeline for image datasets
Integration with pretrained vision models (ViT, CLIP, DINOv2)
CLI tool for executing and exporting assessment results
Documentation, testing, and demonstration notebooks
By the end of the program, AIDRIN will support robust and privacy-aware readiness assessments for both structured and unstructured datasets, helping researchers and practitioners build more transparent, reliable, and ethical AI systems.",Harish Balaji,https://medium.com/@hb2917/gsoc-journey-e01e720ac566,https://summerofcode.withgoogle.com/programs/2025/projects/X4FJR5x9
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Brahma / Allocentric WebXR Interfaces,Brahma-XR is a library and framework for making collaborative WebXR rooms with spatial data. The same code runs directly in the browser and works...,"Brahma-XR is a library and framework for making collaborative WebXR rooms with spatial data. The same code runs directly in the browser and works across devices like Apple Vision Pro, Meta Quest 3, and VARJO, making it ideal for rapid prototyping and on-the-fly demos. This project aims to prepare Brahma-XR for public use by structuring the client-side and server-side code, setting up comprehensive documentation, and building an example gallery to showcase multi-user WebXR demos.",Kajal Jotwani,https://github.com/kajal-jotwani/GSoC25,https://summerofcode.withgoogle.com/programs/2025/projects/Czdoqv0c
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Agentic AI for Kubernetes Operations on NRP,The original proposal for this project focused on building a machine learning service to improve monitoring within the Seam and National Research...,"The original proposal for this project focused on building a machine learning service to improve monitoring within the Seam and National Research Platform (NRP) environments. The goal was to analyze Prometheus metrics, detect anomalies proactively, and use NRP’s GPU and managed LLM resources to provide human-readable explanations and root cause analysis through Seam’s portal. This approach aimed to give the Seam/NRP community an intelligent tool for faster troubleshooting and more resilient operations.

As the work progressed, and with the rapid growth of agentic AI approaches, the project shifted toward building an Intelligent Kubernetes Management and Observability System, inspired by the INFOGENT design. Rather than focusing solely on anomaly detection, the system was developed as a modular Python framework that integrates Kubernetes operations with large language model–driven explanations. It classifies user input as either an operational command or a documentation query, executes the corresponding action, and returns either the system output or a clear explanation drawn from NRP knowledge.

The outcome is a practical, open-source framework that provides both command execution and AI-assisted guidance. It lowers the barrier for researchers working with Kubernetes, helps them understand and troubleshoot workloads more easily, and extends the Seam initiative by showing how agentic AI systems can enhance usability in high-performance computing environments.",Manish Kamalakar Reddy,https://mreddy10.pages.nrp-nautilus.io/gsocnrp/,https://summerofcode.withgoogle.com/programs/2025/projects/fPp1JXbl
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Proposal for Disentangled Generation and Editing of Pathology Images,My proposal is to create and control computer-generated images of breast cancer tissues. I'll spend my first four weeks building basic models called...,"My proposal is to create and control computer-generated images of breast cancer tissues. I'll spend my first four weeks building basic models called VAEs that can learn what cancer looks like. Then I'll spend four weeks making better, sharper images using GANs. In my final four weeks, I'll try the newest technology called diffusion models to make the most realistic images.
I'm using 400 real cancer tissue images that doctors have labeled from normal to severe cancer. My goal is to help train doctors and improve cancer detection systems by creating realistic fake images we can control. This matters because real cancer images are hard to get, and doctors sometimes disagree on what they see. If I succeed, my computer models will let users adjust how severe the cancer looks in an image, which could help with teaching and testing new cancer detection software.",Mingyuan Shao,https://github.com/Aristotle2003/GSOC-2025,https://summerofcode.withgoogle.com/programs/2025/projects/cn7fmk7a
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",UC Open Source Repository Browser [UC ORB],The University of California Open Source Repository Browser (UC ORB) is a discovery platform that maps and categorizes open source projects across...,"The University of California Open Source Repository Browser (UC ORB) is a discovery platform that maps and categorizes open source projects across the UC system. It offers a comprehensive web interface with intuitive search, advanced filtering capabilities, responsive design, and integrated visualizations of project metrics.",Param Arora,https://github.com/UC-OSPO-Network/orb-showcase,https://summerofcode.withgoogle.com/programs/2025/projects/XZ9zEll1
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Building a Billion-Scale Vector Embeddings Dataset for Real-World ANN Benchmarking,"To benchmark vector search algorithms (aka ANN algorithms), existing datasets fail to represent actual real-world workloads. Current benchmarks...","To benchmark vector search algorithms (aka ANN algorithms), existing datasets fail to represent actual real-world workloads. Current benchmarks usually use small vectors with only a few hundred dimensions unlike modern embedding models like OpenAI's text-embedding series. This project aims to create a comprehensive dataset with 1 billion embeddings that's generated from Wikipedia using open-source models. We will produce three distinct versions of the dataset with embeddings sized at 1024, 4096, and 8192 dimensions to help us get more realistic and robust vector search algorithm benchmark scores across different dimensional requirements.",Prathamesh Devadiga,https://github.com/devadigapratham/BillionScaleVectorEmbeddings/,https://summerofcode.withgoogle.com/programs/2025/projects/GcstSGAO
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Interfacing Scenic to New Simulators,"This proposal aims to integrate Scenic—a probabilistic programming language for scenario specification—with Robosuite, a simulation framework for...","This proposal aims to integrate Scenic—a probabilistic programming language for scenario specification—with Robosuite, a simulation framework for robotic manipulation. By developing a comprehensive interface that includes a robust world model, simulator, controller mapping, and behavior library, the project overcomes integration limitations and enables systematic testing of diverse manipulation scenarios. The enhanced integration improves simulation accuracy, controller compatibility, and safety verification, thereby supporting more advanced and reliable robotic research. Moreover, by leveraging the rising functionality of an open-source simulator like Robosuite and combining it with the power of Scenic, the project enriches the open-source robotics ecosystem, expanding access to sophisticated simulation tools and fostering a collaborative environment for innovation.",Sahil Mandi,https://github.com/BerkeleyLearnVerify/Scenic/pull/383,https://summerofcode.withgoogle.com/programs/2025/projects/ePG8e6ZN
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",WildberryEye Proposal,WildBerryEye leverages edge computing (Raspberry Pi) and object detection (YOLO) to monitor pollinators like bees and hummingbirds. My project...,"WildBerryEye leverages edge computing (Raspberry Pi) and object detection (YOLO) to monitor pollinators like bees and hummingbirds. My project focused on developing a clean, intuitive, and responsive web-based interface to support real-time pollinator detection, data visualization, and system configuration. The final result empowers researchers and contributors to engage with environmental data in an accessible and meaningful way.
Specific tasks:
- Frontend Development: Continue development to enhance the user interface using React and CSS, ensuring a responsive and user-friendly design.
-  Backend Development: Expand functionality using Flask, focusing on efficient API endpoints and seamless interaction with the frontend.
- Real-Time Communication: Implement and refine real-time updates between the frontend and backend to enhance system responsiveness.
- Usability & Design Optimization: Research and propose improvements to the system’s usability, design, and overall user experience.",Sophie Tao,https://github.com/caiespin/wildberryeye,https://summerofcode.withgoogle.com/programs/2025/projects/jnriJNbw
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",Optimizing and Benchmarking GPU Collective Communication of PyLops-MPI with NCCL,PyLops is a Python package with a simple yet flexible interface for solving linear inverse problems. Previous GSoC-sponsored projects laid the...,"PyLops is a Python package with a simple yet flexible interface for solving linear inverse problems. Previous GSoC-sponsored projects laid the foundation for PyLops-MPI. The current missing piece is the support of high-bandwidth communication in the multi-GPUs environment. This project aims to do just that. Specifically, this project will extend the current PyLops-MPI with NVIDIA’s NCCL API to optimize collective communication speed - a bottleneck in many applications. The project consists of four parts: NCCL integration,
correctness tests, performance benchmark, and comprehensive tutorials.",tharitt,https://gist.github.com/tharittk/7f7b2a147a67ed44a0a00953da667678,https://summerofcode.withgoogle.com/programs/2025/projects/C2XSZp2E
UC OSPO,https://ucsc-ospo.github.io/osre25/,Science and medicine,15,https://osre2024.slack.com/home,mailto:ospo-info-group@ucsc.edu,"python, javascript, c/c++, machine learning, VLSI","education, bioinformatics, hardware, data science, AI/ML",RAG-ST: Retrieval-Augmented Generation for Spatial Transcriptomics,"Spatial transcriptomics (ST) is a powerful and emerging technology that captures gene expression profileswith spatial resolution, providing...","Spatial transcriptomics (ST) is a powerful and emerging technology that captures gene expression profileswith spatial resolution, providing unprecedented insight into cellular organization and tissue microenvironments. However, widespread adoption of ST is limited by its high cost and technical complexity.
Histology imaging, in contrast, is inexpensive and widely accessible. If we could accurately predictgene expression from histology images, we could enable broader access to high-resolution biological insights without the need for costly experiments.
This project proposes RAG-ST, a novel Retrieval-Augmented Generation framework for predicting spatial gene expression from histology images, combining vision-based encoders with interpretable retrievalbased gene expression generation. Our framework emphasizes biological interpretability, prior knowledge
utilization, and modular design for flexible and scalable deployment.",Zeyu Zou,https://github.com/AndyZ-09/RAG-ST,https://summerofcode.withgoogle.com/programs/2025/projects/m3s8fWxd
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",Integrate HPX algorithms with Nvidia CCCL (Thrust),This project proposes integrating NVIDIA's Thrust parallel algorithms library with HPX to enable GPU acceleration while maintaining consistency with...,"This project proposes integrating NVIDIA's Thrust parallel algorithms library with HPX to enable GPU acceleration while maintaining consistency with HPX's existing parallel algorithm interfaces. The solution involves creating a specialized Thrust executor that extends HPX's CUDA executor capabilities, implementing automatic memory management for data transfers between host and device, and developing a dispatching mechanism that selects the appropriate backend (CPU or GPU) based on execution policies. Key technical components include a version-aware API layer to handle Thrust compatibility, exception handling that bridges Thrust/CUDA errors with HPX's error system, and template-based algorithm overloads that transparently route calls to Thrust implementations when GPU execution is requested. The implementation will proceed through four phases: establishing core infrastructure (executor, memory management), integrating fundamental algorithms (transform, reduce, sort), adding HPX execution policy support, and concluding with comprehensive testing and optimization. The resulting system will allow developers to write single code paths that automatically leverage GPU acceleration through Thrust when available, all while maintaining HPX's asynchronous execution model through future-based interfaces.",Aditya Sapra,https://gist.github.com/adityacodes30/c21cb451dba8e4fe9ec95de44e07825b,https://summerofcode.withgoogle.com/programs/2025/projects/4lvpXgm7
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",Annotate Public Api with Contracts,HPX being a library for parallel and distributed computing should address errors that are hard to catch during development due to the unpredictable...,"HPX being a library for parallel and distributed computing should address errors that are hard to
catch during development due to the unpredictable use and the complexity of thread safety. Contracts solve these problems by allowing developers to define preconditions, postconditions,
and invariants within function declarations to make sure that correctness rules are enforced and
clear in the code.",Alexandros Papadakis,https://alexpapadakis.github.io/hpx_contracts/,https://summerofcode.withgoogle.com/programs/2025/projects/6RKWFH8U
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",Exposing HPX Using C++ 20 Modules,"This project aims to modernize the HPX parallel computing library by introducing C++20 Modules, addressing compilation performance and code...","This project aims to modernize the HPX parallel computing library by introducing C++20 Modules, addressing compilation performance and code organization challenges. I develop a comprehensive conversion strategy using a Python-based tracking system to analyze dependencies, create module interfaces, and ensure backward compatibility. The project will deliver a modularized HPX library with improved build system integration, enhanced symbol visibility, and detailed documentation, ultimately providing developers with a more efficient and maintainable parallel computing framework.",Haokun Wu,https://gist.github.com/kylehaokunwu/38e9c50aecadf20bfad633f9401e37af,https://summerofcode.withgoogle.com/programs/2025/projects/JA1znIsG
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",SymPy-HPX: High-Performance Symbolic Computing with HPX Integration,This project develops a pip-installable Python library that bridges SymPy's symbolic mathematics capabilities with HPX's high-performance parallel...,"This project develops a pip-installable Python library that bridges SymPy's symbolic mathematics capabilities with HPX's high-performance parallel computing framework. SymPy-HPX automatically generates optimized C++ code from symbolic mathematical expressions, compiles it with HPX integration, and provides a seamless Python interface. The library supports multi-dimensional arrays, stencil operations, and multiple equation systems, making it particularly powerful for scientific computing applications. 

Key features include automatic code generation with HPX parallelization, efficient runtime management, support for complex numerical operations, and a user-friendly Python API. The project progressed through four major versions, each adding significant capabilities: from basic expression handling to advanced features like multi-dimensional arrays and persistent runtime optimization.",Rohit-Raj,https://medium.com/@rraj.official5/accelerating-scientific-computing-with-hpx-my-gsoc-2025-journey-7faab7864aef,https://summerofcode.withgoogle.com/programs/2025/projects/KcLXVKMJ
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",Implement hpx::system_scheduler as described in P2079 (System Execution Context),"This project implements hpx::system_scheduler as a P2079-compliant parallel execution context for HPX, mapping tasks to hpx::threads for scalability...","This project implements hpx::system_scheduler as a P2079-compliant parallel execution context for HPX, mapping tasks to hpx::threads for scalability and performance. The scheduler aligns with P2079 and P2300’s Senders/Receivers, optimizes bulk scheduling, and ensures thread safety. It includes a user-facing API with get_parallel_scheduler() for parallel task scheduling, link-time replaceability via system_context_replaceability for custom backends, and bulk unchunked execution processing items individually with execute(i, i+1) calls. The plan comprises four phases: scheduler development, performance optimization, Senders/Receivers integration, and testing/benchmarking.",Sai Charan Arvapally,https://charan-003.github.io/stdexec-domain-customization-blog/,https://summerofcode.withgoogle.com/programs/2025/projects/1y8CtN5n
Ste||ar group,http://stellar-group.org/,Science and medicine,6,https://discord.com/invite/Tn9QuzVjvy,mailto:https://mail.cct.lsu.edu/mailman/listinfo/hpx-users,"c++, hpc","library, optimization, parallel algorithms, hpx, application",Fix S/R versions of the parallel algorithms,"This project aims to fix critical issues in the S/R versions of HPX’s algorithms. Specifically, the parallel version of the following twelve...","This project aims to fix critical issues in the S/R versions of HPX’s algorithms. Specifically, the parallel version of the following twelve algorithms: nth_element, partial_sort, partial_sort_copy, set_difference, set_intersection, set_symmetric_difference, set_union, shift_left, shift_right, sort, sort_by_key, and stable_sort. These algorithms currently have not passed the S/R unit tests defined in PR #6494, which undermines their reliability and efficiency in parallel processing environments. Also, for the sort_by_key, shift_left, and shift_right algorithms, their CPO (Customization Point Object) is not based on tag_parallel_algorithm, which needs further improvement.",Zhengnan Hua,https://sususu5.github.io/p/google-summer-of-code-final-report/,https://summerofcode.withgoogle.com/programs/2025/projects/5o95cHBr
